arm,attempt_index,center,clipped,depth,eta,mode,o,qualified,raw,rep,scene,selected,stage,tau,valid,worst_res
menu_feedback,10,1.0000000000000006e-12,4.8301768007654018e-08,42,0.5,3,10,1,1.2248510665876906e-07,1,ladybug-49,-1,handover-smoke,1.0000000000000006e-12,1,0.49971040331839522
menu_feedback,11,1.6000000000000009e-11,2.0681581467301416e-07,42,0.5,3,11,1,1.9440488633529813e-06,1,ladybug-49,-1,handover-smoke,1.6000000000000009e-11,1,0.4898395505507378
menu_feedback,12,1.6000000000000011e-12,5.5774077523107803e-08,42,0.5,3,12,1,2.1192447516418602e-07,1,ladybug-49,-1,handover-smoke,1.6000000000000011e-12,1,0.49512476207343464
menu_feedback,13,2.5600000000000017e-11,2.7887038761553902e-08,13,0.5,3,13,1,1.9331028338175314e-07,1,ladybug-49,4,handover-smoke,2.5600000000000017e-11,1,0.48105645777389688
menu_feedback,14,2.5600000000000015e-09,2.5020750975243925e-06,13,0.5,3,14,1,2.0395343187417917e-05,1,ladybug-49,0,handover-smoke,2.5600000000000015e-09,1,0.4955696945044854
menu_feedback,0,0.10000000000000001,0.92064167453796275,2,0.5,3,0,1,0.93047469416437567,2,ladybug-49,2,handover-smoke,0.10000000000000001,1,0.42102602223455138
menu_feedback,1,0.025000000000000001,0.97735352090308369,15,0.12184083181747171,3,1,1,0.97735352090308369,2,ladybug-49,0,handover-smoke,0.025000000000000001,1,0.11821982384163811
menu_feedback,2,6.2500000000000001e-05,0.17702308682745485,11,0.309646599822681,3,2,1,0.17702308682745485,2,ladybug-49,4,handover-smoke,6.2500000000000001e-05,1,0.2643448843674957
menu_feedback,3,0.00062500000000000012,0.85838742579365168,15,0.34523713546411888,3,3,1,0.85838742579365168,2,ladybug-49,0,handover-smoke,0.00062500000000000012,1,0.33241916727184206
menu_feedback,4,6.2500000000000016e-07,0.00042834261277148363,4,0.5,3,4,1,0.00042834261277148363,2,ladybug-49,0,handover-smoke,6.2500000000000016e-07,1,0.49048269296651692
menu_feedback,5,6.2500000000000022e-10,4.0724197170650533e-05,42,0.43252930219877245,3,5,1,4.0724197170650533e-05,2,ladybug-49,-1,handover-smoke,6.2500000000000022e-10,1,0.39625917231228108
menu_feedback,6,6.250000000000003e-11,4.2844645667898004e-06,38,0.5,3,6,1,4.2844645667898004e-06,2,ladybug-49,-1,handover-smoke,6.250000000000003e-11,1,0.49318905280550907
menu_feedback,7,6.2500000000000035e-12,6.0039963732196766e-07,42,0.5,3,7,1,6.0039963732196766e-07,2,ladybug-49,-1,handover-smoke,6.2500000000000035e-12,1,0.47812373016551207
menu_feedback,8,6.2500000000000037e-13,8.0927080271048908e-08,42,0.5,3,8,1,8.0927080271048908e-08,2,ladybug-49,-1,handover-smoke,6.2500000000000037e-13,1,0.47796880135668751
menu_feedback,9,1.0000000000000006e-11,5.2543207026730417e-07,81,0.5,3,9,1,3.3773858082000648e-06,2,ladybug-49,-1,handover-smoke,1.0000000000000006e-11,1,0.48022607934350098
menu_feedback,10,1.0000000000000006e-12,5.0914533972413335e-08,47,0.5,3,10,1,1.2480326468263649e-07,2,ladybug-49,-1,handover-smoke,1.0000000000000006e-12,1,0.48675327199505014
menu_feedback,11,1.6000000000000009e-11,2.1299077672164718e-07,46,0.5,3,11,1,2.0601130660628191e-06,2,ladybug-49,4,handover-smoke,1.6000000000000009e-11,1,0.47536662124175622
menu_feedback,12,2.5600000000000014e-08,2.0692295511596375e-05,12,0.5,3,12,1,0.00015529467998657247,2,ladybug-49,4,handover-smoke,2.5600000000000014e-08,1,0.47252599669567524
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,0,final-3068,0,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.00025000000000000001,0.10431525868626811,7,0.15946534686215585,3,1,1,0.10431525868626811,0,final-3068,3,large,0.00025000000000000001,1,0.15623169482346358
menu_feedback,2,0.00025000000000000001,0.86794177097110581,116,0.048010074626117227,3,2,1,0.92196433353288498,0,final-3068,3,large,0.00025000000000000001,1,0.047677302333509253
menu_feedback,3,0.00062500000000000001,0.98845363119853458,128,0.078354439054505093,3,3,0,0.98845363119853458,0,final-3068,2,large,0.00062500000000000001,1,0.14753089451504905
menu_feedback,4,6.2500000000000001e-05,0.0016807450709885646,1,0.5,3,4,1,0.0016807450709885646,0,final-3068,-1,large,6.2500000000000001e-05,1,0.3301147066564486
menu_feedback,5,6.2500000000000003e-06,0.64331234138593918,128,0.24645598434684141,3,5,0,0.64331234138593918,0,final-3068,-1,large,6.2500000000000003e-06,1,0.44768130314816851
menu_feedback,6,0.0001,0.86526660890128626,101,0.5,3,5,1,0.9510529609985896,0,final-3068,-1,large,0.0001,1,0.48603472717402618
menu_feedback,7,0.0001,0.90450750562373472,106,0.5,3,6,1,0.96135005202890988,0,final-3068,-1,large,0.0001,1,0.49620228200977834
menu_feedback,8,1.0000000000000001e-05,0.33892430765837844,128,0.27915157826698145,3,7,0,0.7828028916076567,0,final-3068,-1,large,1.0000000000000001e-05,1,1.2802710653151623
menu_feedback,0,0.10000000000000001,0.75398232545946298,1,0.5,3,0,1,0.76152214871405732,1,final-3068,1,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.0025000000000000005,0.51264076114372337,7,0.16217087970017763,3,1,1,0.51264076114372337,1,final-3068,1,large,0.0025000000000000005,1,0.15623294531087017
menu_feedback,2,2.5000000000000008e-05,0.51786831687309887,115,0.053657060078754627,3,2,1,0.69303609931585486,1,final-3068,3,large,2.5000000000000008e-05,1,0.053338439031661279
menu_feedback,3,6.2500000000000015e-05,0.079353679994816448,8,0.39269456280373566,3,3,1,0.079353679994816448,1,final-3068,4,large,6.2500000000000015e-05,1,0.38861124439544564
menu_feedback,4,0.00062500000000000012,0.97490560522811265,80,0.23385218251352394,3,4,1,0.97490560522811265,1,final-3068,3,large,0.00062500000000000012,1,0.23082921919888882
menu_feedback,5,0.00062500000000000012,0.99142069423821277,128,0.09787229677468734,3,5,0,0.99142069423821277,1,final-3068,0,large,0.00062500000000000012,1,0.67668436704037627
menu_feedback,6,6.2500000000000016e-07,2.3599636101504443e-05,1,0.5,3,6,1,2.3599636101504443e-05,1,final-3068,-1,large,6.2500000000000016e-07,1,0.46961180643259864
menu_feedback,7,6.2500000000000024e-08,0.0025133702134653786,41,0.5,3,7,1,0.0025133702134653786,1,final-3068,-1,large,6.2500000000000024e-08,1,0.47233899664883489
menu_feedback,0,0.10000000000000001,0.75398232545946298,1,0.5,3,0,1,0.76152214871405732,2,final-3068,0,large,0.10000000000000001,1,0.34104864249907785
menu_feedback,1,0.00025000000000000001,0.10431525868627199,7,0.15946534686215585,3,1,1,0.10431525868627199,2,final-3068,3,large,0.00025000000000000001,1,0.1562316948234635
menu_feedback,2,0.00025000000000000001,0.86794176930061584,116,0.048010074626117581,3,2,1,0.92196433346959683,2,final-3068,3,large,0.00025000000000000001,1,0.047677275326788678
menu_feedback,3,0.00062500000000000001,0.98845380815976225,128,0.078354694733361888,3,3,0,0.98845380815976225,2,final-3068,2,large,0.00062500000000000001,1,0.14741573435560124
menu_feedback,4,6.2500000000000001e-05,0.001680754919486279,1,0.5,3,4,1,0.001680754919486279,2,final-3068,-1,large,6.2500000000000001e-05,1,0.33011685968656745
menu_feedback,5,6.2500000000000003e-06,0.64331025724117485,128,0.24645853787582361,3,5,0,0.64331025724117485,2,final-3068,-1,large,6.2500000000000003e-06,1,0.4476866495267936
menu_feedback,6,0.0001,0.86526644531047137,101,0.5,3,5,1,0.95105276022147156,2,final-3068,-1,large,0.0001,1,0.48591376358009203
menu_feedback,7,0.0001,0.90450724407296224,106,0.5,3,6,1,0.96134982080046116,2,final-3068,-1,large,0.0001,1,0.49626129637435534
menu_feedback,8,1.0000000000000001e-05,0.33892328539914113,128,0.27913919779222029,3,7,0,0.78280509904515772,2,final-3068,-1,large,1.0000000000000001e-05,1,1.2802967177632296
menu_feedback,0,0.10000000000000001,0.75398232545946298,1,0.5,3,0,1,0.76152214871405721,3,final-3068,2,large,0.10000000000000001,1,0.3410486424990779
menu_feedback,1,0.025000000000000001,0.88120026338135649,7,0.1693659608261642,3,1,1,0.88120026338135649,3,final-3068,0,large,0.025000000000000001,1,0.15626646087411103
menu_feedback,2,2.5000000000000001e-05,0.34368963953433157,75,0.064224041139081658,3,2,1,0.53652641482804153,3,final-3068,4,large,2.5000000000000001e-05,1,0.063940080402178037
menu_feedback,3,0.00062500000000000001,0.98834650157263493,128,0.066250673118587636,3,3,0,0.98834650157263493,3,final-3068,2,large,0.00062500000000000001,1,0.12758076201208379
menu_feedback,4,6.2500000000000001e-05,0.0016987469505759481,1,0.5,3,4,1,0.0016987469505759481,3,final-3068,-1,large,6.2500000000000001e-05,1,0.33325025376206346
menu_feedback,5,6.2500000000000003e-06,0.00078983615601509465,2,0.5,3,5,1,0.00078983615601509465,3,final-3068,-1,large,6.2500000000000003e-06,1,0.44324405061848982
menu_feedback,6,6.2500000000000005e-07,0.16116373962312017,128,0.36550374420199866,3,6,0,0.16116373962312017,3,final-3068,-1,large,6.2500000000000005e-07,1,0.7031577254408593
menu_feedback,7,6.250000000000001e-08,0.019354251120780964,128,0.5,3,7,0,0.019354251120780964,3,final-3068,-1,large,6.250000000000001e-08,1,0.71811328110921391
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,4,final-3068,2,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.025000000000000001,0.88120026338135649,7,0.16936596082616423,3,1,1,0.88120026338135649,4,final-3068,0,large,0.025000000000000001,1,0.15626646087411111
menu_feedback,2,2.5000000000000001e-05,0.34368963953437714,75,0.064224041139081686,3,2,1,0.53652641482812891,4,final-3068,4,large,2.5000000000000001e-05,1,0.063940080402202046
menu_feedback,3,0.00062500000000000001,0.98834650295943993,128,0.066250673120744688,3,3,0,0.98834650295943993,4,final-3068,2,large,0.00062500000000000001,1,0.12757970225160925
menu_feedback,4,6.2500000000000001e-05,0.0016987470802336201,1,0.5,3,4,1,0.0016987470802336201,4,final-3068,-1,large,6.2500000000000001e-05,1,0.3332502547393052
menu_feedback,5,6.2500000000000003e-06,0.00078983636488036998,2,0.5,3,5,1,0.00078983636488036998,4,final-3068,-1,large,6.2500000000000003e-06,1,0.443243941096365
menu_feedback,6,6.2500000000000005e-07,0.16116264076423778,128,0.36550374945499897,3,6,0,0.16116264076423778,4,final-3068,-1,large,6.2500000000000005e-07,1,0.70314393982898693
menu_feedback,7,6.250000000000001e-08,0.019354345263286558,128,0.5,3,7,0,0.019354345263286558,4,final-3068,-1,large,6.250000000000001e-08,1,0.7181046930039422
menu_feedback,0,0.10000000000000001,0.75398232545946287,1,0.5,3,0,1,0.76152214871405732,5,final-3068,2,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.025000000000000001,0.88120026338135649,7,0.16936596082616415,3,1,1,0.88120026338135649,5,final-3068,0,large,0.025000000000000001,1,0.156266460874111
menu_feedback,2,2.5000000000000001e-05,0.34368963953438159,75,0.0642240411390817,3,2,1,0.53652641482813856,5,final-3068,4,large,2.5000000000000001e-05,1,0.063940080402204016
menu_feedback,3,0.00062500000000000001,0.98834650296744841,128,0.066250673119560524,3,3,0,0.98834650296744841,5,final-3068,2,large,0.00062500000000000001,1,0.12757968889080012
menu_feedback,4,6.2500000000000001e-05,0.0016987471961498152,1,0.5,3,4,1,0.0016987471961498152,5,final-3068,-1,large,6.2500000000000001e-05,1,0.33325026097595789
menu_feedback,5,6.2500000000000003e-06,0.00078983645840790097,2,0.5,3,5,1,0.00078983645840790097,5,final-3068,-1,large,6.2500000000000003e-06,1,0.44324387338431842
menu_feedback,6,6.2500000000000005e-07,0.16116289650070786,128,0.36550364273917502,3,6,0,0.16116289650070786,5,final-3068,-1,large,6.2500000000000005e-07,1,0.70314273911817715
menu_feedback,7,6.250000000000001e-08,0.019354380006675182,128,0.5,3,7,0,0.019354380006675182,5,final-3068,-1,large,6.250000000000001e-08,1,0.71804133113078572
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,6,final-3068,2,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.025000000000000001,0.88120026338135649,7,0.16936596082616437,3,1,1,0.88120026338135649,6,final-3068,0,large,0.025000000000000001,1,0.15626646087411103
menu_feedback,2,2.5000000000000001e-05,0.34368963953436271,75,0.064224041139081992,3,2,1,0.53652641482811247,6,final-3068,4,large,2.5000000000000001e-05,1,0.063940080402197078
menu_feedback,3,0.00062500000000000001,0.98834650268595825,128,0.066250673116342584,3,3,0,0.98834650268595825,6,final-3068,2,large,0.00062500000000000001,1,0.12757988102673207
menu_feedback,4,6.2500000000000001e-05,0.0016987475406998478,1,0.5,3,4,1,0.0016987475406998478,6,final-3068,-1,large,6.2500000000000001e-05,1,0.33325027279405373
menu_feedback,5,6.2500000000000003e-06,0.00078983668756666748,2,0.5,3,5,1,0.00078983668756666748,6,final-3068,-1,large,6.2500000000000003e-06,1,0.44324362575559956
menu_feedback,6,6.2500000000000005e-07,0.16116211574085837,128,0.36550309006775322,3,6,0,0.16116211574085837,6,final-3068,-1,large,6.2500000000000005e-07,1,0.70314452053250498
menu_feedback,7,6.250000000000001e-08,0.01935423505235476,128,0.5,3,7,0,0.01935423505235476,6,final-3068,-1,large,6.250000000000001e-08,1,0.71806576802228783
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,7,final-3068,0,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.00025000000000000001,0.10431525868626941,7,0.15946534686215577,3,1,1,0.10431525868626941,7,final-3068,3,large,0.00025000000000000001,1,0.15623169482346352
menu_feedback,2,0.00025000000000000001,0.86794176902342024,116,0.048010074626117637,3,2,1,0.92196433262764876,7,final-3068,3,large,0.00025000000000000001,1,0.047677306411837123
menu_feedback,3,0.00062500000000000001,0.9884538082858495,128,0.078354610675327521,3,3,0,0.9884538082858495,7,final-3068,2,large,0.00062500000000000001,1,0.1474151965550709
menu_feedback,4,6.2500000000000001e-05,0.0016807553448562047,1,0.5,3,4,1,0.0016807553448562047,7,final-3068,-1,large,6.2500000000000001e-05,1,0.33011689784367521
menu_feedback,5,6.2500000000000003e-06,0.64331080537985763,128,0.24645861071781042,3,5,0,0.64331080537985763,7,final-3068,-1,large,6.2500000000000003e-06,1,0.44767651208814041
menu_feedback,6,0.0001,0.86526672371595281,101,0.5,3,5,1,0.95105281302714717,7,final-3068,-1,large,0.0001,1,0.48592321046269665
menu_feedback,7,0.0001,0.90450658891882907,106,0.5,3,6,1,0.96134897118601315,7,final-3068,-1,large,0.0001,1,0.49670972536608266
menu_feedback,8,1.0000000000000001e-05,0.33892437013379445,128,0.27913950877074967,3,7,0,0.78280368236796227,7,final-3068,-1,large,1.0000000000000001e-05,1,1.2802931467617167
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,8,final-3068,0,large,0.10000000000000001,1,0.34104864249907779
menu_feedback,1,0.00025000000000000001,0.10431525868627069,7,0.15946534686215577,3,1,1,0.10431525868627069,8,final-3068,3,large,0.00025000000000000001,1,0.15623169482346347
menu_feedback,2,0.00025000000000000001,0.86794176283401725,116,0.04801007462611754,3,2,1,0.92196432990098831,8,final-3068,3,large,0.00025000000000000001,1,0.047677309320517919
menu_feedback,3,0.00062500000000000001,0.9884537810118289,128,0.078355032915639111,3,3,0,0.9884537810118289,8,final-3068,2,large,0.00062500000000000001,1,0.14743292609210124
menu_feedback,4,6.2500000000000001e-05,0.0016807534712315018,1,0.5,3,4,1,0.0016807534712315018,8,final-3068,-1,large,6.2500000000000001e-05,1,0.33011654278711605
menu_feedback,5,6.2500000000000003e-06,0.64331160504417761,128,0.24645817107304444,3,5,0,0.64331160504417761,8,final-3068,-1,large,6.2500000000000003e-06,1,0.44768703470491383
menu_feedback,6,0.0001,0.86526648544064833,101,0.5,3,5,1,0.95105277157814561,8,final-3068,-1,large,0.0001,1,0.48597356173637279
menu_feedback,7,0.0001,0.90450659768505948,106,0.5,3,6,1,0.96134882857672199,8,final-3068,-1,large,0.0001,1,0.49712141199393761
menu_feedback,8,1.0000000000000001e-05,0.33892343386494717,128,0.2791302867751031,3,7,0,0.7828048050877161,8,final-3068,-1,large,1.0000000000000001e-05,1,1.2803189469839473
menu_feedback,0,0.10000000000000001,0.75398232545946309,1,0.5,3,0,1,0.76152214871405732,9,final-3068,2,large,0.10000000000000001,1,0.34104864249907785
menu_feedback,1,0.025000000000000001,0.88120026338135649,7,0.16936596082616415,3,1,1,0.88120026338135649,9,final-3068,0,large,0.025000000000000001,1,0.15626646087411111
menu_feedback,2,2.5000000000000001e-05,0.34368963953436604,75,0.064224041139081756,3,2,1,0.53652641482811425,9,final-3068,4,large,2.5000000000000001e-05,1,0.063940080402197813
menu_feedback,3,0.00062500000000000001,0.98834650033939642,128,0.066250673120287693,3,3,0,0.98834650033939642,9,final-3068,2,large,0.00062500000000000001,1,0.12758170239091299
menu_feedback,4,6.2500000000000001e-05,0.0016987470559508275,1,0.5,3,4,1,0.0016987470559508275,9,final-3068,-1,large,6.2500000000000001e-05,1,0.33325023344871185
menu_feedback,5,6.2500000000000003e-06,0.00078983628813781626,2,0.5,3,5,1,0.00078983628813781626,9,final-3068,-1,large,6.2500000000000003e-06,1,0.44324386592876691
menu_feedback,6,6.2500000000000005e-07,0.16116365093054022,128,0.36550347166901292,3,6,0,0.16116365093054022,9,final-3068,-1,large,6.2500000000000005e-07,1,0.70315266435588819
menu_feedback,7,6.250000000000001e-08,0.01935437869243016,128,0.5,3,7,0,0.01935437869243016,9,final-3068,-1,large,6.250000000000001e-08,1,0.7180671316199837
menu_feedback,0,0.10000000000000001,0.75945561271499162,1,0.5,3,0,1,0.76705016884214106,0,final-4585,1,large,0.10000000000000001,1,0.32635804444003724
menu_feedback,1,0.0025000000000000005,0.53529547072034656,8,0.14078784235833153,3,1,1,0.53529547072034656,0,final-4585,4,large,0.0025000000000000005,1,0.12406067631481954
menu_feedback,2,0.025000000000000008,0.96380807410464031,19,0.090368626615117825,3,2,1,0.96380807410464031,0,final-4585,2,large,0.025000000000000008,1,0.087188187640508896
menu_feedback,3,0.0025000000000000009,0.83211618900659479,13,0.22590762226668712,3,3,1,0.83211618900659479,0,final-4585,-1,large,0.0025000000000000009,1,0.20803244491041475
menu_feedback,4,0.00025000000000000011,0.80328336030399916,33,0.26128823862263656,3,4,1,0.80328336030399916,0,final-4585,-1,large,0.00025000000000000011,1,0.25908908597328428
menu_feedback,5,2.5000000000000011e-05,0.7051768871958719,76,0.4039810783872731,3,5,1,0.7051768871958719,0,final-4585,-1,large,2.5000000000000011e-05,1,0.39611654326052137
menu_feedback,6,2.5000000000000015e-06,0.00023951431807449011,2,0.5,3,6,1,0.00023951431807449011,0,final-4585,-1,large,2.5000000000000015e-06,1,0.49152324498098632
menu_feedback,7,2.5000000000000015e-07,2.2136214410904222e-05,2,0.5,3,7,1,2.2136214410904222e-05,0,final-4585,-1,large,2.5000000000000015e-07,1,0.47509238372103735
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214083,1,final-4585,2,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.025000000000000001,0.87249596878818803,7,0.14748479447238802,3,1,1,0.87249596878818803,1,final-4585,3,large,0.025000000000000001,1,0.14350131115080428
menu_feedback,2,0.025000000000000001,0.9641356306007155,19,0.090183150235829401,3,2,1,0.9641356306007155,1,final-4585,2,large,0.025000000000000001,1,0.089825086980218974
menu_feedback,3,0.0025000000000000005,0.79023848798517804,10,0.24928121547162718,3,3,1,0.79023848798517804,1,final-4585,-1,large,0.0025000000000000005,1,0.2317433883303224
menu_feedback,4,0.00025000000000000006,0.073087089114795611,4,0.4842800211178685,3,4,1,0.073087089114795611,1,final-4585,-1,large,0.00025000000000000006,1,0.4255760967710322
menu_feedback,5,2.5000000000000008e-05,0.0010604573991847843,1,0.5,3,5,1,0.0010604573991847843,1,final-4585,-1,large,2.5000000000000008e-05,1,0.44808128761586347
menu_feedback,6,2.5000000000000011e-06,0.013942428233491025,15,0.5,3,6,1,0.013942428233491025,1,final-4585,-1,large,2.5000000000000011e-06,1,0.46367568635760892
menu_feedback,7,2.5000000000000009e-07,0.0036050891083805677,28,0.5,3,7,1,0.0036050891083805677,1,final-4585,-1,large,2.5000000000000009e-07,1,0.49390566079630466
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214083,2,final-4585,2,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.025000000000000001,0.87249596878818825,7,0.14748479447238819,3,1,1,0.87249596878818825,2,final-4585,3,large,0.025000000000000001,1,0.14350131115080439
menu_feedback,2,0.025000000000000001,0.96413563060071561,19,0.090183150235829193,3,2,1,0.96413563060071561,2,final-4585,2,large,0.025000000000000001,1,0.089825086980219737
menu_feedback,3,0.0025000000000000005,0.79023848798514018,10,0.24928121547166116,3,3,1,0.79023848798514018,2,final-4585,-1,large,0.0025000000000000005,1,0.23174338833024721
menu_feedback,4,0.00025000000000000006,0.073087089115587936,4,0.4842800203715999,3,4,1,0.073087089115587936,2,final-4585,-1,large,0.00025000000000000006,1,0.42557609688834946
menu_feedback,5,2.5000000000000008e-05,0.0010604573989603399,1,0.5,3,5,1,0.0010604573989603399,2,final-4585,-1,large,2.5000000000000008e-05,1,0.44808128680588388
menu_feedback,6,2.5000000000000011e-06,0.013942428178142178,15,0.5,3,6,1,0.013942428178142178,2,final-4585,-1,large,2.5000000000000011e-06,1,0.46367567771214352
menu_feedback,7,2.5000000000000009e-07,0.0036050890096786786,28,0.5,3,7,1,0.0036050890096786786,2,final-4585,-1,large,2.5000000000000009e-07,1,0.49390569794337186
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214094,3,final-4585,0,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.00025000000000000001,0.12016190947937398,8,0.13576863984269746,3,1,1,0.12016190947937398,3,final-4585,4,large,0.00025000000000000001,1,0.12752387812232827
menu_feedback,2,0.0025000000000000005,0.83728261030508766,20,0.074531184616253549,3,2,1,0.83728261030508766,3,final-4585,3,large,0.0025000000000000005,1,0.070038834176988043
menu_feedback,3,0.0025000000000000005,0.99432156925654225,128,0.032590053008590428,3,3,0,0.9945310480887023,3,final-4585,4,large,0.0025000000000000005,1,0.15401869249091626
menu_feedback,4,0.025000000000000008,0.99073723434517735,19,0.5,3,4,1,0.99073723434517735,3,final-4585,1,large,0.025000000000000008,1,0.48371314361498535
menu_feedback,5,0.00025000000000000011,0.8224446675493019,28,0.5,3,5,1,0.8224446675493019,3,final-4585,-1,large,0.00025000000000000011,1,0.49749747088531004
menu_feedback,6,2.5000000000000011e-05,0.026777519604299603,7,0.5,3,6,1,0.026777519604299603,3,final-4585,-1,large,2.5000000000000011e-05,1,0.49267285874880073
menu_feedback,7,2.5000000000000015e-06,0.00091565603620048634,4,0.5,3,7,1,0.00091565603620048634,3,final-4585,-1,large,2.5000000000000015e-06,1,0.31909280502961312
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214094,4,final-4585,2,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.025000000000000001,0.87249596878818814,7,0.14748479447238819,3,1,1,0.87249596878818814,4,final-4585,3,large,0.025000000000000001,1,0.14350131115080425
menu_feedback,2,0.025000000000000001,0.96413563060071539,19,0.090183150235828957,3,2,1,0.96413563060071539,4,final-4585,2,large,0.025000000000000001,1,0.089825086980218599
menu_feedback,3,0.0025000000000000005,0.79023848798519314,10,0.2492812154716155,3,3,1,0.79023848798519314,4,final-4585,-1,large,0.0025000000000000005,1,0.2317433883303486
menu_feedback,4,0.00025000000000000006,0.073087089116873172,4,0.48428002156710059,3,4,1,0.073087089116873172,4,final-4585,-1,large,0.00025000000000000006,1,0.42557609672445851
menu_feedback,5,2.5000000000000008e-05,0.0010604574010638283,1,0.5,3,5,1,0.0010604574010638283,4,final-4585,-1,large,2.5000000000000008e-05,1,0.44808128737380637
menu_feedback,6,2.5000000000000011e-06,0.013942428086135713,15,0.5,3,6,1,0.013942428086135713,4,final-4585,-1,large,2.5000000000000011e-06,1,0.46367567314091895
menu_feedback,7,2.5000000000000009e-07,0.0036050895432095868,28,0.5,3,7,1,0.0036050895432095868,4,final-4585,-1,large,2.5000000000000009e-07,1,0.49390581587472937
menu_feedback,0,0.10000000000000001,0.75945561271499129,1,0.5,3,0,1,0.76705016884214106,5,final-4585,2,large,0.10000000000000001,1,0.32635804444003719
menu_feedback,1,0.025000000000000001,0.87249596878818803,7,0.14748479447238808,3,1,1,0.87249596878818803,5,final-4585,3,large,0.025000000000000001,1,0.14350131115080428
menu_feedback,2,0.025000000000000001,0.9641356306007165,19,0.090183150235829027,3,2,1,0.9641356306007165,5,final-4585,2,large,0.025000000000000001,1,0.089825086980227967
menu_feedback,3,0.0025000000000000005,0.79023848798499785,10,0.24928121547173496,3,3,1,0.79023848798499785,5,final-4585,-1,large,0.0025000000000000005,1,0.23174338832999708
menu_feedback,4,0.00025000000000000006,0.073087088994352747,4,0.48428001427262174,3,4,1,0.073087088994352747,5,final-4585,-1,large,0.00025000000000000006,1,0.42557609645133038
menu_feedback,5,2.5000000000000008e-05,0.0010604573748419462,1,0.5,3,5,1,0.0010604573748419462,5,final-4585,-1,large,2.5000000000000008e-05,1,0.44808127602379044
menu_feedback,6,2.5000000000000011e-06,0.013942427301817278,15,0.5,3,6,1,0.013942427301817278,5,final-4585,-1,large,2.5000000000000011e-06,1,0.46367572175538729
menu_feedback,7,2.5000000000000009e-07,0.0036050899284162511,28,0.5,3,7,1,0.0036050899284162511,5,final-4585,-1,large,2.5000000000000009e-07,1,0.49390581752987767
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214083,6,final-4585,2,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.025000000000000001,0.87249596878818814,7,0.1474847944723881,3,1,1,0.87249596878818814,6,final-4585,3,large,0.025000000000000001,1,0.14350131115080428
menu_feedback,2,0.025000000000000001,0.96413563060071517,19,0.090183150235829207,3,2,1,0.96413563060071517,6,final-4585,2,large,0.025000000000000001,1,0.089825086980218294
menu_feedback,3,0.0025000000000000005,0.79023848798520469,10,0.24928121547159468,3,3,1,0.79023848798520469,6,final-4585,-1,large,0.0025000000000000005,1,0.23174338833035957
menu_feedback,4,0.00025000000000000006,0.073087089115659365,4,0.48428002150039146,3,4,1,0.073087089115659365,6,final-4585,-1,large,0.00025000000000000006,1,0.42557609672346897
menu_feedback,5,2.5000000000000008e-05,0.0010604573999942149,1,0.5,3,5,1,0.0010604573999942149,6,final-4585,-1,large,2.5000000000000008e-05,1,0.44808128873785869
menu_feedback,6,2.5000000000000011e-06,0.013942428079538946,15,0.5,3,6,1,0.013942428079538946,6,final-4585,-1,large,2.5000000000000011e-06,1,0.46367567288494499
menu_feedback,7,2.5000000000000009e-07,0.0036050893783690424,28,0.5,3,7,1,0.0036050893783690424,6,final-4585,-1,large,2.5000000000000009e-07,1,0.49390583407826255
menu_feedback,0,0.10000000000000001,0.7594556127149914,1,0.5,3,0,1,0.76705016884214083,7,final-4585,2,large,0.10000000000000001,1,0.32635804444003713
menu_feedback,1,0.025000000000000001,0.87249596878818814,7,0.1474847944723881,3,1,1,0.87249596878818814,7,final-4585,3,large,0.025000000000000001,1,0.14350131115080442
menu_feedback,2,0.025000000000000001,0.96413563060071494,19,0.090183150235829346,3,2,1,0.96413563060071494,7,final-4585,2,large,0.025000000000000001,1,0.08982508698021538
